weather_iteration,hydro_iteration,stage_id,timepoint,market_price
0,0,1,20302757,5
0,0,1,20302758,5
0,0,1,20302759,5
0,0,1,20302760,5
0,0,1,20302761,5
0,0,1,20302762,5
0,0,1,20302763,5
0,0,1,20302764,5
0,0,1,20302765,5
0,0,1,20302766,5
0,0,1,20302767,5
0,0,1,20302768,5
0,0,1,20302769,5
0,0,1,20302770,5
0,0,1,20302771,5
0,0,1,20302772,5
0,0,1,20302773,5
0,0,1,20302774,5
0,0,1,20302775,5
0,0,1,20302776,5
0,0,1,20302777,5
0,0,1,20302778,5
0,0,1,20302779,5
0,0,1,20302780,5
0,0,1,20302781,5
0,0,1,20302782,5
0,0,1,20302783,5
0,0,1,20302784,5
0,0,1,20302785,5
0,0,1,20302786,5
0,0,1,20302787,5
0,0,1,20302788,5
0,0,1,20302789,5
0,0,1,20302790,5
0,0,1,20302791,5
0,0,1,20302792,5
0,0,1,20302793,5
0,0,1,20302794,5
0,0,1,20302795,5
0,0,1,20302796,5
0,0,1,20302797,5
0,0,1,20302798,5
0,0,1,20302799,5
0,0,1,20302800,5
0,0,1,20302801,5
0,0,1,20302802,5
0,0,1,20302803,5
0,0,1,20302804,5
0,0,1,20302805,5
0,0,1,20302806,5
0,0,1,20302807,5
0,0,1,20302808,5
0,0,1,20302809,5
0,0,1,20302810,5
0,0,1,20302811,5
0,0,1,20302812,5
0,0,1,20302813,5
0,0,1,20302814,5
0,0,1,20302815,5
0,0,1,20302816,5
0,0,1,20302817,5
0,0,1,20302818,5
0,0,1,20302819,5
0,0,1,20302820,5
0,0,1,20302821,5
0,0,1,20302822,5
0,0,1,20302823,5
0,0,1,20302824,5
0,0,1,20302825,5
0,0,1,20302826,5
0,0,1,20302827,5
0,0,1,20302828,5
0,0,1,20302829,5
0,0,1,20302830,5
0,0,1,20302831,5
0,0,1,20302832,5
0,0,1,20302833,5
0,0,1,20302834,5
0,0,1,20302835,5
0,0,1,20302836,5
0,0,1,20302837,5
0,0,1,20302838,5
0,0,1,20302839,5
0,0,1,20302840,5
0,0,1,20302841,5
0,0,1,20302842,5
0,0,1,20302843,5
0,0,1,20302844,5
0,0,1,20302845,5
0,0,1,20302846,5
0,0,1,20302847,5
0,0,1,20302848,5
0,0,1,20302849,5
0,0,1,20302850,5
0,0,1,20302851,5
0,0,1,20302852,5
0,0,1,20302853,5
0,0,1,20302854,5
0,0,1,20302855,5
0,0,1,20302856,5
0,0,1,20302857,5
0,0,1,20302858,5
0,0,1,20302859,5
0,0,1,20302860,5
0,0,1,20302861,5
0,0,1,20302862,5
0,0,1,20302863,5
0,0,1,20302864,5
0,0,1,20302865,5
0,0,1,20302866,5
0,0,1,20302867,5
0,0,1,20302868,5
0,0,1,20302869,5
0,0,1,20302870,5
0,0,1,20302871,5
0,0,1,20302872,5
0,0,1,20302873,5
0,0,1,20302874,5
0,0,1,20302875,5
0,0,1,20302876,5
0,0,1,20302877,5
0,0,1,20302878,5
0,0,1,20302879,5
0,0,1,20302880,5
0,0,1,20302881,5
0,0,1,20302882,5
0,0,1,20302883,5
0,0,1,20302884,5
0,0,1,20302885,5
0,0,1,20302886,5
0,0,1,20302887,5
0,0,1,20302888,5
0,0,1,20302889,5
0,0,1,20302890,5
0,0,1,20302891,5
0,0,1,20302892,5
0,0,1,20302893,5
0,0,1,20302894,5
0,0,1,20302895,5
0,0,1,20302896,5
0,0,1,20302897,5
0,0,1,20302898,5
0,0,1,20302899,5
0,0,1,20302900,5
0,0,1,20302901,5
0,0,1,20302902,5
0,0,1,20302903,5
0,0,1,20302904,5
0,0,1,20302905,5
0,0,1,20302906,5
0,0,1,20302907,5
0,0,1,20302908,5
0,0,1,20302909,5
0,0,1,20302910,5
0,0,1,20302911,5
0,0,1,20302912,5
0,0,1,20302913,5
0,0,1,20302914,5
0,0,1,20302915,5
0,0,1,20302916,5
0,0,1,20302917,5
0,0,1,20302918,5
0,0,1,20302919,5
0,0,1,20302920,5
0,0,1,20302921,5
0,0,1,20302922,5
0,0,1,20302923,5
0,0,1,20302924,5
0,0,1,20302925,5
0,0,1,20302926,5
0,0,1,20302927,5
0,0,1,20302928,5
0,0,1,20302929,5
0,0,1,20302930,5
0,0,1,20302931,5
0,0,1,20302932,5
0,0,1,20302933,5
0,0,1,20302934,5
0,0,1,20302935,5
0,0,1,20302936,5
0,0,1,20302937,5
0,0,1,20302938,5
0,0,1,20302939,5
0,0,1,20302940,5
0,0,1,20302941,5
0,0,1,20302942,5
0,0,1,20302943,5
0,0,1,20302944,5
0,0,1,20302945,5
0,0,1,20302946,5
0,0,1,20302947,5
0,0,1,20302948,5
0,0,1,20302949,5
0,0,1,20302950,5
0,0,1,20302951,5
0,0,1,20302952,5
0,0,1,20302953,5
0,0,1,20302954,5
0,0,1,20302955,5
0,0,1,20302956,5
0,0,1,20302957,5
0,0,1,20302958,5
0,0,1,20302959,5
0,0,1,20302960,5
0,0,1,20302961,5
0,0,1,20302962,5
0,0,1,20302963,5
0,0,1,20302964,5
0,0,1,20302965,5
0,0,1,20302966,5
0,0,1,20302967,5
0,0,1,20302968,5
0,0,1,20302969,5
0,0,1,20302970,5
0,0,1,20302971,5
0,0,1,20302972,5
0,0,1,20302973,5
0,0,1,20302974,5
0,0,1,20302975,5
0,0,1,20302976,5
0,0,1,20302977,5
0,0,1,20302978,5
0,0,1,20302979,5
0,0,1,20302980,5
0,0,1,20302981,5
0,0,1,20302982,5
0,0,1,20302983,5
0,0,1,20302984,5
0,0,1,20302985,5
0,0,1,20302986,5
0,0,1,20302987,5
0,0,1,20302988,5
0,0,1,20302989,5
0,0,1,20302990,5
0,0,1,20302991,5
0,0,1,20302992,5
0,0,1,20302993,5
0,0,1,20302994,5
0,0,1,20302995,5
0,0,1,20302996,5
0,0,1,20302997,5
0,0,1,20302998,5
0,0,1,20302999,5
0,0,1,20303000,5
0,0,1,20303001,5
0,0,1,20303002,5
0,0,1,20303003,5
0,0,1,20303004,5
0,0,1,20303005,5
0,0,1,20303006,5
0,0,1,20303007,5
0,0,1,20303008,5
0,0,1,20303009,5
0,0,1,20303010,5
0,0,1,20303011,5
0,0,1,20303012,5
0,0,1,20303013,5
0,0,1,20303014,5
0,0,1,20303015,5
0,0,1,20303016,5
0,0,1,20303017,5
0,0,1,20303018,5
0,0,1,20303019,5
0,0,1,20303020,5
0,0,1,20303021,5
0,0,1,20303022,5
0,0,1,20303023,5
0,0,1,20303024,5
0,0,1,20303025,5
0,0,1,20303026,5
0,0,1,20303027,5
0,0,1,20303028,5
0,0,1,20303029,5
0,0,1,20303030,5
0,0,1,20303031,5
0,0,1,20303032,5
0,0,1,20303033,5
0,0,1,20303034,5
0,0,1,20303035,5
0,0,1,20303036,5
0,0,1,20303037,5
0,0,1,20303038,5
0,0,1,20303039,5
0,0,1,20303040,5
0,0,1,20303041,5
0,0,1,20303042,5
0,0,1,20303043,5
0,0,1,20303044,5
0,0,1,20303045,5
0,0,1,20303046,5
0,0,1,20303047,5
0,0,1,20303048,5
0,0,1,20303049,5
0,0,1,20303050,5
0,0,1,20303051,5
0,0,1,20303052,5
0,0,1,20303053,5
0,0,1,20303054,5
0,0,1,20303055,5
0,0,1,20303056,5
0,0,1,20303057,5
0,0,1,20303058,5
0,0,1,20303059,5
0,0,1,20303060,5
0,0,1,20303061,5
0,0,1,20303062,5
0,0,1,20303063,5
0,0,1,20303064,5
0,0,1,20303065,5
0,0,1,20303066,5
0,0,1,20303067,5
0,0,1,20303068,5
0,0,1,20303069,5
0,0,1,20303070,5
0,0,1,20303071,5
0,0,1,20303072,5
0,0,1,20303073,5
0,0,1,20303074,5
0,0,1,20303075,5
0,0,1,20303076,5
0,0,1,20303077,5
0,0,1,20303078,5
0,0,1,20303079,5
0,0,1,20303080,5
0,0,1,20303081,5
0,0,1,20303082,5
0,0,1,20303083,5
0,0,1,20303084,5
0,0,1,20303085,5
0,0,1,20303086,5
0,0,1,20303087,5
0,0,1,20303088,5
0,0,1,20303089,5
0,0,1,20303090,5
0,0,1,20303091,5
0,0,1,20303092,5
0,0,1,20303093,5
0,0,1,20303094,5
0,0,1,20303095,5
0,0,1,20303096,5
0,0,1,20303097,5
0,0,1,20303098,5
0,0,1,20303099,5
0,0,1,20303100,5
0,0,1,20303101,5
0,0,1,20303102,5
0,0,1,20303103,5
0,0,1,20303104,5
0,0,1,20303105,5
0,0,1,20303106,5
0,0,1,20303107,5
0,0,1,20303108,5
0,0,1,20303109,5
0,0,1,20303110,5
0,0,1,20303111,5
0,0,1,20303112,5
0,0,1,20303113,5
0,0,1,20303114,5
0,0,1,20303115,5
0,0,1,20303116,5
0,0,1,20303117,5
0,0,1,20303118,5
0,0,1,20303119,5
0,0,1,20303120,5
0,0,1,20303121,5
0,0,1,20303122,5
0,0,1,20303123,5
0,0,1,20303124,5
0,0,1,20303125,5
0,0,1,20303126,5
0,0,1,20303127,5
0,0,1,20303128,5
0,0,1,20303129,5
0,0,1,20303130,5
0,0,1,20303131,5
0,0,1,20303132,5
0,0,1,20303133,5
0,0,1,20303134,5
0,0,1,20303135,5
0,0,1,20303136,5
0,0,1,20303137,5
0,0,1,20303138,5
0,0,1,20303139,5
0,0,1,20303140,5
0,0,1,20303141,5
0,0,1,20303142,5
0,0,1,20303143,5
0,0,1,20303144,5
0,0,1,20303145,5
0,0,1,20303146,5
0,0,1,20303147,5
0,0,1,20303148,5
0,0,1,20303149,5
0,0,1,20303150,5
0,0,1,20303151,5
0,0,1,20303152,5
0,0,1,20303153,5
0,0,1,20303154,5
0,0,1,20303155,5
0,0,1,20303156,5
0,0,1,20303157,5
0,0,1,20303158,5
0,0,1,20303159,5
0,0,1,20303160,5
0,0,1,20303161,5
0,0,1,20303162,5
0,0,1,20303163,5
0,0,1,20303164,5
0,0,1,20303165,5
0,0,1,20303166,5
0,0,1,20303167,5
0,0,1,20303168,5
0,0,1,20303169,5
0,0,1,20303170,5
0,0,1,20303171,5
0,0,1,20303172,5
0,0,1,20303173,5
0,0,1,20303174,5
0,0,1,20303175,5
0,0,1,20303176,5
0,0,1,20303177,5
0,0,1,20303178,5
0,0,1,20303179,5
0,0,1,20303180,5
0,0,1,20303181,5
0,0,1,20303182,5
0,0,1,20303183,5
0,0,1,20303184,5
0,0,1,20303185,5
0,0,1,20303186,5
0,0,1,20303187,5
0,0,1,20303188,5
0,0,1,20303189,5
0,0,1,20303190,5
0,0,1,20303191,5
0,0,1,20303192,5
0,0,1,20303193,5
0,0,1,20303194,5
0,0,1,20303195,5
0,0,1,20303196,5
0,0,1,20303197,5
0,0,1,20303198,5
0,0,1,20303199,5
0,0,1,20303200,5
0,0,1,20303201,5
0,0,1,20303202,5
0,0,1,20303203,5
0,0,1,20303204,5
0,0,1,20303205,5
0,0,1,20303206,5
0,0,1,20303207,5
0,0,1,20303208,5
0,0,1,20303209,5
0,0,1,20303210,5
0,0,1,20303211,5
0,0,1,20303212,5
0,0,1,20303213,5
0,0,1,20303214,5
0,0,1,20303215,5
0,0,1,20303216,5
0,0,1,20303217,5
0,0,1,20303218,5
0,0,1,20303219,5
0,0,1,20303220,5
0,0,1,20303221,5
0,0,1,20303222,5
0,0,1,20303223,5
0,0,1,20303224,5
0,0,1,20303225,5
0,0,1,20303226,5
0,0,1,20303227,5
0,0,1,20303228,5
0,0,1,20303229,5
0,0,1,20303230,5
0,0,1,20303231,5
0,0,1,20303232,5
0,0,1,20303233,5
0,0,1,20303234,5
0,0,1,20303235,5
0,0,1,20303236,5
0,0,1,20303237,5
0,0,1,20303238,5
0,0,1,20303239,5
0,0,1,20303240,5
0,0,1,20303241,5
0,0,1,20303242,5
0,0,1,20303243,5
0,0,1,20303244,5
0,0,1,20303245,5
0,0,1,20303246,5
0,0,1,20303247,5
0,0,1,20303248,5
0,0,1,20303249,5
0,0,1,20303250,5
0,0,1,20303251,5
0,0,1,20303252,5
0,0,1,20303253,5
0,0,1,20303254,5
0,0,1,20303255,5
0,0,1,20303256,5
0,0,1,20303257,5
0,0,1,20303258,5
0,0,1,20303259,5
0,0,1,20303260,5
0,0,1,20303261,5
0,0,1,20303262,5
0,0,1,20303263,5
0,0,1,20303264,5
0,0,1,20303265,5
0,0,1,20303266,5
0,0,1,20303267,5
0,0,1,20303268,5
0,0,1,20303269,5
0,0,1,20303270,5
0,0,1,20303271,5
0,0,1,20303272,5
0,0,1,20303273,5
0,0,1,20303274,5
0,0,1,20303275,5
0,0,1,20303276,5
0,0,1,20303277,5
0,0,1,20303278,5
0,0,1,20303279,5
0,0,1,20303280,5
0,0,1,20303281,5
0,0,1,20303282,5
0,0,1,20303283,5
0,0,1,20303284,5
0,0,1,20303285,5
0,0,1,20303286,5
0,0,1,20303287,5
0,0,1,20303288,5
0,0,1,20303289,5
0,0,1,20303290,5
0,0,1,20303291,5
0,0,1,20303292,5
0,0,1,20303293,5
0,0,1,20303294,5
0,0,1,20303295,5
0,0,1,20303296,5
0,0,1,20303297,5
0,0,1,20303298,5
0,0,1,20303299,5
0,0,1,20303300,5
0,0,1,20303301,5
0,0,1,20303302,5
0,0,1,20303303,5
0,0,1,20303304,5
0,0,1,20303305,5
0,0,1,20303306,5
0,0,1,20303307,5
0,0,1,20303308,5
0,0,1,20303309,5
0,0,1,20303310,5
0,0,1,20303311,5
0,0,1,20303312,5
0,0,1,20303313,5
0,0,1,20303314,5
0,0,1,20303315,5
0,0,1,20303316,5
0,0,1,20303317,5
0,0,1,20303318,5
0,0,1,20303319,5
0,0,1,20303320,5
0,0,1,20303321,5
0,0,1,20303322,5
0,0,1,20303323,5
0,0,1,20303324,5
0,0,1,20303325,5
0,0,1,20303326,5
0,0,1,20303327,5
0,0,1,20303328,5
0,0,1,20303329,5
0,0,1,20303330,5
0,0,1,20303331,5
0,0,1,20303332,5
0,0,1,20303333,5
0,0,1,20303334,5
0,0,1,20303335,5
0,0,1,20303336,5
0,0,1,20303337,5
0,0,1,20303338,5
0,0,1,20303339,5
0,0,1,20303340,5
0,0,1,20303341,5
0,0,1,20303342,5
0,0,1,20303343,5
0,0,1,20303344,5
0,0,1,20303345,5
0,0,1,20303346,5
0,0,1,20303347,5
0,0,1,20303348,5
0,0,1,20303349,5
0,0,1,20303350,5
0,0,1,20303351,5
0,0,1,20303352,5
0,0,1,20303353,5
0,0,1,20303354,5
0,0,1,20303355,5
0,0,1,20303356,5
0,0,1,20303357,5
0,0,1,20303358,5
0,0,1,20303359,5
0,0,1,20303360,5
0,0,1,20303361,5
0,0,1,20303362,5
0,0,1,20303363,5
0,0,1,20303364,5
0,0,1,20303365,5
0,0,1,20303366,5
0,0,1,20303367,5
0,0,1,20303368,5
0,0,1,20303369,5
0,0,1,20303370,5
0,0,1,20303371,5
0,0,1,20303372,5
0,0,1,20303373,5
0,0,1,20303374,5
0,0,1,20303375,5
0,0,1,20303376,5
0,0,1,20303377,5
0,0,1,20303378,5
0,0,1,20303379,5
0,0,1,20303380,5
0,0,1,20303381,5
0,0,1,20303382,5
0,0,1,20303383,5
0,0,1,20303384,5
0,0,1,20303385,5
0,0,1,20303386,5
0,0,1,20303387,5
0,0,1,20303388,5
0,0,1,20303389,5
0,0,1,20303390,5
0,0,1,20303391,5
0,0,1,20303392,5
0,0,1,20303393,5
0,0,1,20303394,5
0,0,1,20303395,5
0,0,1,20303396,5
0,0,1,20303397,5
0,0,1,20303398,5
0,0,1,20303399,5
0,0,1,20303400,5
0,0,1,20303401,5
0,0,1,20303402,5
0,0,1,20303403,5
0,0,1,20303404,5
0,0,1,20303405,5
0,0,1,20303406,5
0,0,1,20303407,5
0,0,1,20303408,5
0,0,1,20303409,5
0,0,1,20303410,5
0,0,1,20303411,5
0,0,1,20303412,5
0,0,1,20303413,5
0,0,1,20303414,5
0,0,1,20303415,5
0,0,1,20303416,5
0,0,1,20303417,5
0,0,1,20303418,5
0,0,1,20303419,5
0,0,1,20303420,5
0,0,1,20303421,5
0,0,1,20303422,5
0,0,1,20303423,5
0,0,1,20303424,5
0,0,1,20303425,5
0,0,1,20303426,5
0,0,1,20303427,5
0,0,1,20303428,5
0,0,1,20303429,5
0,0,1,20303430,5
0,0,1,20303431,5
0,0,1,20303432,5
0,0,1,20303433,5
0,0,1,20303434,5
0,0,1,20303435,5
0,0,1,20303436,5
0,0,1,20303437,5
0,0,1,20303438,5
0,0,1,20303439,5
0,0,1,20303440,5
0,0,1,20303441,5
0,0,1,20303442,5
0,0,1,20303443,5
0,0,1,20303444,5
0,0,1,20303445,5
0,0,1,20303446,5
0,0,1,20303447,5
0,0,1,20303448,5
0,0,1,20303449,5
0,0,1,20303450,5
0,0,1,20303451,5
0,0,1,20303452,5
0,0,1,20303453,5
0,0,1,20303454,5
0,0,1,20303455,5
0,0,1,20303456,5
0,0,1,20303457,5
0,0,1,20303458,5
0,0,1,20303459,5
0,0,1,20303460,5
0,0,1,20303461,5
0,0,1,20303462,5
0,0,1,20303463,5
0,0,1,20303464,5
0,0,1,20303465,5
0,0,1,20303466,5
0,0,1,20303467,5
0,0,1,20303468,5
0,0,1,20303469,5
0,0,1,20303470,5
0,0,1,20303471,5
0,0,1,20303472,5
0,0,1,20303473,5
0,0,1,20303474,5
0,0,1,20303475,5
0,0,1,20303476,5
0,0,1,20303477,5
0,0,1,20303478,5
0,0,1,20303479,5
0,0,1,20303480,5
0,0,1,20303481,5
0,0,1,20303482,5
0,0,1,20303483,5
0,0,1,20303484,5
0,0,1,20303485,5
0,0,1,20303486,5
0,0,1,20303487,5
0,0,1,20303488,5
0,0,1,20303489,5
0,0,1,20303490,5
0,0,1,20303491,5
0,0,1,20303492,5
0,0,1,20303493,5
0,0,1,20303494,5
0,0,1,20303495,5
0,0,1,20303496,5
0,0,1,20303497,5
0,0,1,20303498,5
0,0,1,20303499,5
0,0,1,20303500,5
0,0,1,20303501,5
0,0,1,20303502,5
0,0,1,20303503,5
0,0,1,20303504,5
0,0,1,20303505,5
0,0,1,20303506,5
0,0,1,20303507,5
0,0,1,20303508,5
0,0,1,20303509,5
0,0,1,20303510,5
0,0,1,20303511,5
0,0,1,20303512,5
0,0,1,20303513,5
0,0,1,20303514,5
0,0,1,20303515,5
0,0,1,20303516,5
0,0,1,20303517,5
0,0,1,20303518,5
0,0,1,20303519,5
0,0,1,20303520,5
0,0,1,20303521,5
0,0,1,20303522,5
0,0,1,20303523,5
0,0,1,20303524,5
0,0,1,20303525,5
0,0,1,20303526,5
0,0,1,20303527,5
0,0,1,20303528,5
0,0,1,20303529,5
0,0,1,20303530,5
0,0,1,20303531,5
0,0,1,20303532,5
0,0,1,20303533,5
0,0,1,20303534,5
0,0,1,20303535,5
0,0,1,20303536,5
0,0,1,20303537,5
0,0,1,20303538,5
0,0,1,20303539,5
0,0,1,20303540,5
0,0,1,20303541,5
0,0,1,20303542,5
0,0,1,20303543,5
0,0,1,20303544,5
0,0,1,20303545,5
0,0,1,20303546,5
0,0,1,20303547,5
0,0,1,20303548,5
0,0,1,20303549,5
0,0,1,20303550,5
0,0,1,20303551,5
0,0,1,20303552,5
0,0,1,20303553,5
0,0,1,20303554,5
0,0,1,20303555,5
0,0,1,20303556,5
0,0,1,20303557,5
0,0,1,20303558,5
0,0,1,20303559,5
0,0,1,20303560,5
0,0,1,20303561,5
0,0,1,20303562,5
0,0,1,20303563,5
0,0,1,20303564,5
0,0,1,20303565,5
0,0,1,20303566,5
0,0,1,20303567,5
0,0,1,20303568,5
0,0,1,20303569,5
0,0,1,20303570,5
0,0,1,20303571,5
0,0,1,20303572,5
0,0,1,20303573,5
0,0,1,20303574,5
0,0,1,20303575,5
0,0,1,20303576,5
0,0,1,20303577,5
0,0,1,20303578,5
0,0,1,20303579,5
0,0,1,20303580,5
0,0,1,20303581,5
0,0,1,20303582,5
0,0,1,20303583,5
0,0,1,20303584,5
0,0,1,20303585,5
0,0,1,20303586,5
0,0,1,20303587,5
0,0,1,20303588,5
0,0,1,20303589,5
0,0,1,20303590,5
0,0,1,20303591,5
0,0,1,20303592,5
0,0,1,20303593,5
0,0,1,20303594,5
0,0,1,20303595,5
0,0,1,20303596,5
0,0,1,20303597,5
0,0,1,20303598,5
0,0,1,20303599,5
0,0,1,20303600,5
0,0,1,20303601,5
0,0,1,20303602,5
0,0,1,20303603,5
0,0,1,20303604,5
0,0,1,20303605,5
0,0,1,20303606,5
0,0,1,20303607,5
0,0,1,20303608,5
0,0,1,20303609,5
0,0,1,20303610,5
0,0,1,20303611,5
0,0,1,20303612,5
0,0,1,20303613,5
0,0,1,20303614,5
0,0,1,20303615,5
0,0,1,20303616,5
0,0,1,20303617,5
0,0,1,20303618,5
0,0,1,20303619,5
0,0,1,20303620,5
0,0,1,20303621,5
0,0,1,20303622,5
0,0,1,20303623,5
0,0,1,20303624,5
0,0,1,20303625,5
0,0,1,20303626,5
0,0,1,20303627,5
0,0,1,20303628,5
0,0,1,20303629,5
0,0,1,20303630,5
0,0,1,20303631,5
0,0,1,20303632,5
0,0,1,20303633,5
0,0,1,20303634,5
0,0,1,20303635,5
0,0,1,20303636,5
0,0,1,20303637,5
0,0,1,20303638,5
0,0,1,20303639,5
0,0,1,20303640,5
0,0,1,20303641,5
0,0,1,20303642,5
0,0,1,20303643,5
0,0,1,20303644,5
0,0,1,20303645,5
0,0,1,20303646,5
0,0,1,20303647,5
0,0,1,20303648,5
0,0,1,20303649,5
0,0,1,20303650,5
0,0,1,20303651,5
0,0,1,20303652,5
0,0,1,20303653,5
0,0,1,20303654,5
0,0,1,20303655,5
0,0,1,20303656,5
0,0,1,20303657,5
0,0,1,20303658,5
0,0,1,20303659,5
0,0,1,20303660,5
0,0,1,20303661,5
0,0,1,20303662,5
0,0,1,20303663,5
0,0,1,20303664,5
0,0,1,20303665,5
0,0,1,20303666,5
0,0,1,20303667,5
0,0,1,20303668,5
0,0,1,20303669,5
0,0,1,20303670,5
0,0,1,20303671,5
0,0,1,20303672,5
0,0,1,20303673,5
0,0,1,20303674,5
0,0,1,20303675,5
0,0,1,20303676,5
0,0,1,20303677,5
0,0,1,20303678,5
0,0,1,20303679,5
0,0,1,20303680,5
0,0,1,20303681,5
0,0,1,20303682,5
0,0,1,20303683,5
0,0,1,20303684,5
0,0,1,20303685,5
0,0,1,20303686,5
0,0,1,20303687,5
0,0,1,20303688,5
0,0,1,20303689,5
0,0,1,20303690,5
0,0,1,20303691,5
0,0,1,20303692,5
0,0,1,20303693,5
0,0,1,20303694,5
0,0,1,20303695,5
0,0,1,20303696,5
0,0,1,20303697,5
0,0,1,20303698,5
0,0,1,20303699,5
0,0,1,20303700,5
0,0,1,20303701,5
0,0,1,20303702,5
0,0,1,20303703,5
0,0,1,20303704,5
0,0,1,20303705,5
0,0,1,20303706,5
0,0,1,20303707,5
0,0,1,20303708,5
0,0,1,20303709,5
0,0,1,20303710,5
0,0,1,20303711,5
0,0,1,20303712,5
0,0,1,20303713,5
0,0,1,20303714,5
0,0,1,20303715,5
0,0,1,20303716,5
0,0,1,20303717,5
0,0,1,20303718,5
0,0,1,20303719,5
0,0,1,20303720,5
0,0,1,20303721,5
0,0,1,20303722,5
0,0,1,20303723,5
0,0,1,20303724,5
0,0,1,20303725,5
0,0,1,20303726,5
0,0,1,20303727,5
0,0,1,20303728,5
0,0,1,20303729,5
0,0,1,20303730,5
0,0,1,20303731,5
0,0,1,20303732,5
0,0,1,20303733,5
0,0,1,20303734,5
0,0,1,20303735,5
0,0,1,20303736,5
0,0,1,20303737,5
0,0,1,20303738,5
0,0,1,20303739,5
0,0,1,20303740,5
0,0,1,20303741,5
0,0,1,20303742,5
0,0,1,20303743,5
0,0,1,20303744,5
0,0,1,20303745,5
0,0,1,20303746,5
0,0,1,20303747,5
0,0,1,20303748,5
0,0,1,20303749,5
0,0,1,20303750,5
0,0,1,20303751,5
0,0,1,20303752,5
0,0,1,20303753,5
0,0,1,20303754,5
0,0,1,20303755,5
0,0,1,20303756,5
0,0,1,20303757,5
0,0,1,20303758,5
0,0,1,20303759,5
0,0,1,20303760,5
0,0,1,20303761,5
0,0,1,20303762,5
0,0,1,20303763,5
0,0,1,20303764,5
0,0,1,20303765,5
0,0,1,20303766,5
0,0,1,20303767,5
0,0,1,20303768,5
0,0,1,20303769,5
0,0,1,20303770,5
0,0,1,20303771,5
0,0,1,20303772,5
0,0,1,20303773,5
0,0,1,20303774,5
0,0,1,20303775,5
0,0,1,20303776,5
0,0,1,20303777,5
0,0,1,20303778,5
0,0,1,20303779,5
0,0,1,20303780,5
0,0,1,20303781,5
0,0,1,20303782,5
0,0,1,20303783,5
0,0,1,20303784,5
0,0,1,20303785,5
0,0,1,20303786,5
0,0,1,20303787,5
0,0,1,20303788,5
0,0,1,20303789,5
0,0,1,20303790,5
0,0,1,20303791,5
0,0,1,20303792,5
0,0,1,20303793,5
0,0,1,20303794,5
0,0,1,20303795,5
0,0,1,20303796,5
0,0,1,20303797,5
0,0,1,20303798,5
0,0,1,20303799,5
0,0,1,20303800,5
0,0,1,20303801,5
0,0,1,20303802,5
0,0,1,20303803,5
0,0,1,20303804,5
0,0,1,20303805,5
0,0,1,20303806,5
0,0,1,20303807,5
0,0,1,20303808,5
0,0,1,20303809,5
0,0,1,20303810,5
0,0,1,20303811,5
0,0,1,20303812,5
0,0,1,20303813,5
0,0,1,20303814,5
0,0,1,20303815,5
0,0,1,20303816,5
0,0,1,20303817,5
0,0,1,20303818,5
0,0,1,20303819,5
0,0,1,20303820,5
0,0,1,20303821,5
0,0,1,20303822,5
0,0,1,20303823,5
0,0,1,20303824,5
0,0,1,20303825,5
0,0,1,20303826,5
0,0,1,20303827,5
0,0,1,20303828,5
0,0,1,20303829,5
0,0,1,20303830,5
0,0,1,20303831,5
0,0,1,20303832,5
0,0,1,20303833,5
0,0,1,20303834,5
0,0,1,20303835,5
0,0,1,20303836,5
0,0,1,20303837,5
0,0,1,20303838,5
0,0,1,20303839,5
0,0,1,20303840,5
0,0,1,20303841,5
0,0,1,20303842,5
0,0,1,20303843,5
0,0,1,20303844,5
0,0,1,20303845,5
0,0,1,20303846,5
0,0,1,20303847,5
0,0,1,20303848,5
0,0,1,20303849,5
0,0,1,20303850,5
0,0,1,20303851,5
0,0,1,20303852,5
0,0,1,20303853,5
0,0,1,20303854,5
0,0,1,20303855,5
0,0,1,20303856,5
0,0,1,20303857,5
0,0,1,20303858,5
0,0,1,20303859,5
0,0,1,20303860,5
0,0,1,20303861,5
0,0,1,20303862,5
0,0,1,20303863,5
0,0,1,20303864,5
0,0,1,20303865,5
0,0,1,20303866,5
0,0,1,20303867,5
0,0,1,20303868,5
0,0,1,20303869,5
0,0,1,20303870,5
0,0,1,20303871,5
0,0,1,20303872,5
0,0,1,20303873,5
0,0,1,20303874,5
0,0,1,20303875,5
0,0,1,20303876,5
0,0,1,20303877,5
0,0,1,20303878,5
0,0,1,20303879,5
0,0,1,20303880,5
0,0,1,20303881,5
0,0,1,20303882,5
0,0,1,20303883,5
0,0,1,20303884,5
0,0,1,20303885,5
0,0,1,20303886,5
0,0,1,20303887,5
0,0,1,20303888,5
0,0,1,20303889,5
0,0,1,20303890,5
0,0,1,20303891,5
0,0,1,20303892,5
0,0,1,20303893,5
0,0,1,20303894,5
0,0,1,20303895,5
0,0,1,20303896,5
0,0,1,20303897,5
0,0,1,20303898,5
0,0,1,20303899,5
0,0,1,20303900,5
0,0,1,20303901,5
0,0,1,20303902,5
0,0,1,20303903,5
0,0,1,20303904,5
0,0,1,20303905,5
0,0,1,20303906,5
0,0,1,20303907,5
0,0,1,20303908,5
0,0,1,20303909,5
0,0,1,20303910,5
0,0,1,20303911,5
0,0,1,20303912,5
0,0,1,20303913,5
0,0,1,20303914,5
0,0,1,20303915,5
0,0,1,20303916,5
0,0,1,20303917,5
0,0,1,20303918,5
0,0,1,20303919,5
0,0,1,20303920,5
