weather_iteration,hydro_iteration,stage_id,timepoint,cap_factor
0,0,1,20303267,0.0
0,0,1,20303268,0.0
0,0,1,20303269,0.0
0,0,1,20303270,0.0
0,0,1,20303271,0.038
0,0,1,20303272,0.133
0,0,1,20303273,0.285
0,0,1,20303274,0.437
0,0,1,20303275,0.57
0,0,1,20303276,0.6745
0,0,1,20303277,0.76
0,0,1,20303278,0.76
0,0,1,20303279,0.7125
0,0,1,20303280,0.6175
0,0,1,20303281,0.475
0,0,1,20303282,0.285
0,0,1,20303283,0.095
0,0,1,20303284,0.019
0,0,1,20303285,0.0
0,0,1,20303286,0.0
0,0,1,20303287,0.0
0,0,1,20303288,0.0
0,0,1,20303289,0.0
0,0,1,20303290,0.0
0,0,1,20303291,0.0
0,0,1,20303292,0.0
0,0,1,20303293,0.0
0,0,1,20303294,0.0
0,0,1,20303295,0.038
0,0,1,20303296,0.133
0,0,1,20303297,0.285
0,0,1,20303298,0.437
0,0,1,20303299,0.57
0,0,1,20303300,0.6745
0,0,1,20303301,0.76
0,0,1,20303302,0.76
0,0,1,20303303,0.7125
0,0,1,20303304,0.6175
0,0,1,20303305,0.475
0,0,1,20303306,0.285
0,0,1,20303307,0.095
0,0,1,20303308,0.019
0,0,1,20303309,0.0
0,0,1,20303310,0.0
0,0,1,20303311,0.0
0,0,1,20303312,0.0
0,0,1,20303313,0.0
0,0,1,20303314,0.0
0,0,1,20303315,0.0
0,0,1,20303316,0.0
0,0,1,20303317,0.0
0,0,1,20303318,0.0
0,0,1,20303319,0.038
0,0,1,20303320,0.133
0,0,1,20303321,0.285
0,0,1,20303322,0.437
0,0,1,20303323,0.57
0,0,1,20303324,0.6745
0,0,1,20303325,0.76
0,0,1,20303326,0.76
0,0,1,20303327,0.7125
0,0,1,20303328,0.6175
0,0,1,20303329,0.475
0,0,1,20303330,0.285
0,0,1,20303331,0.095
0,0,1,20303332,0.019
0,0,1,20303333,0.0
0,0,1,20303334,0.0
0,0,1,20303335,0.0
0,0,1,20303336,0.0
0,0,1,20303337,0.0
0,0,1,20303338,0.0
0,0,1,20303339,0.0
0,0,1,20303340,0.0
0,0,1,20303341,0.0
0,0,1,20303342,0.0
0,0,1,20303343,0.038
0,0,1,20303344,0.133
0,0,1,20303345,0.285
0,0,1,20303346,0.437
0,0,1,20303347,0.57
0,0,1,20303348,0.6745
0,0,1,20303349,0.76
0,0,1,20303350,0.76
0,0,1,20303351,0.7125
0,0,1,20303352,0.6175
0,0,1,20303353,0.475
0,0,1,20303354,0.285
0,0,1,20303355,0.095
0,0,1,20303356,0.019
0,0,1,20303357,0.0
0,0,1,20303358,0.0
0,0,1,20303359,0.0
0,0,1,20303360,0.0
0,0,1,20303361,0.0
0,0,1,20303362,0.0
0,0,1,20303363,0.0
0,0,1,20303364,0.0
0,0,1,20303365,0.0
0,0,1,20303366,0.0
0,0,1,20303367,0.038
0,0,1,20303368,0.133
0,0,1,20303369,0.285
0,0,1,20303370,0.437
0,0,1,20303371,0.57
0,0,1,20303372,0.6745
0,0,1,20303373,0.76
0,0,1,20303374,0.76
0,0,1,20303375,0.7125
0,0,1,20303376,0.6175
0,0,1,20303377,0.475
0,0,1,20303378,0.285
0,0,1,20303379,0.095
0,0,1,20303380,0.019
0,0,1,20303381,0.0
0,0,1,20303382,0.0
0,0,1,20303383,0.0
0,0,1,20303384,0.0
0,0,1,20303385,0.0
0,0,1,20303386,0.0
0,0,1,20303387,0.0
0,0,1,20303388,0.0
0,0,1,20303389,0.0
0,0,1,20303390,0.0
0,0,1,20303391,0.038
0,0,1,20303392,0.133
0,0,1,20303393,0.285
0,0,1,20303394,0.437
0,0,1,20303395,0.57
0,0,1,20303396,0.6745
0,0,1,20303397,0.76
0,0,1,20303398,0.76
0,0,1,20303399,0.7125
0,0,1,20303400,0.6175
0,0,1,20303401,0.475
0,0,1,20303402,0.285
0,0,1,20303403,0.095
0,0,1,20303404,0.019
0,0,1,20303405,0.0
0,0,1,20303406,0.0
0,0,1,20303407,0.0
0,0,1,20303408,0.0
0,0,1,20303409,0.0
0,0,1,20303410,0.0
0,0,1,20303411,0.0
0,0,1,20303412,0.0
0,0,1,20303413,0.0
0,0,1,20303414,0.0
0,0,1,20303415,0.038
0,0,1,20303416,0.133
0,0,1,20303417,0.285
0,0,1,20303418,0.437
0,0,1,20303419,0.57
0,0,1,20303420,0.6745
0,0,1,20303421,0.76
0,0,1,20303422,0.76
0,0,1,20303423,0.7125
0,0,1,20303424,0.6175
0,0,1,20303425,0.475
0,0,1,20303426,0.285
0,0,1,20303427,0.095
0,0,1,20303428,0.019
0,0,1,20303429,0.0
0,0,1,20303430,0.0
0,0,1,20303431,0.0
0,0,1,20303432,0.0
0,0,1,20303433,0.0
0,0,1,20303434,0.0
0,0,1,20303435,0.0
0,0,1,20303436,0.0
0,0,1,20303437,0.0
0,0,1,20303438,0.0
0,0,1,20303439,0.038
0,0,1,20303440,0.133
0,0,1,20303441,0.285
0,0,1,20303442,0.437
0,0,1,20303443,0.57
0,0,1,20303444,0.6745
0,0,1,20303445,0.76
0,0,1,20303446,0.76
0,0,1,20303447,0.7125
0,0,1,20303448,0.6175
0,0,1,20303449,0.475
0,0,1,20303450,0.285
0,0,1,20303451,0.095
0,0,1,20303452,0.019
0,0,1,20303453,0.0
0,0,1,20303454,0.0
0,0,1,20303455,0.0
0,0,1,20303456,0.0
0,0,1,20303457,0.0
0,0,1,20303458,0.0
0,0,1,20303459,0.0
0,0,1,20303460,0.0
0,0,1,20303461,0.0
0,0,1,20303462,0.0
0,0,1,20303463,0.038
0,0,1,20303464,0.133
0,0,1,20303465,0.285
0,0,1,20303466,0.437
0,0,1,20303467,0.57
0,0,1,20303468,0.6745
0,0,1,20303469,0.76
0,0,1,20303470,0.76
0,0,1,20303471,0.7125
0,0,1,20303472,0.6175
0,0,1,20303473,0.475
0,0,1,20303474,0.285
0,0,1,20303475,0.095
0,0,1,20303476,0.019
0,0,1,20303477,0.0
0,0,1,20303478,0.0
0,0,1,20303479,0.0
0,0,1,20303480,0.0
0,0,1,20303481,0.0
0,0,1,20303482,0.0
0,0,1,20303483,0.0
0,0,1,20303484,0.0
0,0,1,20303485,0.0
0,0,1,20303486,0.0
0,0,1,20303487,0.038
0,0,1,20303488,0.133
0,0,1,20303489,0.285
0,0,1,20303490,0.437
0,0,1,20303491,0.57
0,0,1,20303492,0.6745
0,0,1,20303493,0.76
0,0,1,20303494,0.76
0,0,1,20303495,0.7125
0,0,1,20303496,0.6175
0,0,1,20303497,0.475
0,0,1,20303498,0.285
0,0,1,20303499,0.095
0,0,1,20303500,0.019
0,0,1,20303501,0.0
0,0,1,20303502,0.0
0,0,1,20303503,0.0
0,0,1,20303504,0.0
0,0,1,20303505,0.0
0,0,1,20303506,0.0
0,0,1,20303507,0.0
0,0,1,20303508,0.0
0,0,1,20303509,0.0
0,0,1,20303510,0.0
0,0,1,20303511,0.038
0,0,1,20303512,0.133
0,0,1,20303513,0.285
0,0,1,20303514,0.437
0,0,1,20303515,0.57
0,0,1,20303516,0.6745
0,0,1,20303517,0.76
0,0,1,20303518,0.76
0,0,1,20303519,0.7125
0,0,1,20303520,0.6175
0,0,1,20303521,0.475
0,0,1,20303522,0.285
0,0,1,20303523,0.095
0,0,1,20303524,0.019
0,0,1,20303525,0.0
0,0,1,20303526,0.0
0,0,1,20303527,0.0
0,0,1,20303528,0.0
0,0,1,20303529,0.0
0,0,1,20303530,0.0
0,0,1,20303531,0.0
0,0,1,20303532,0.0
0,0,1,20303533,0.0
0,0,1,20303534,0.0
0,0,1,20303535,0.038
0,0,1,20303536,0.133
0,0,1,20303537,0.285
0,0,1,20303538,0.437
0,0,1,20303539,0.57
0,0,1,20303540,0.6745
0,0,1,20303541,0.76
0,0,1,20303542,0.76
0,0,1,20303543,0.7125
0,0,1,20303544,0.6175
0,0,1,20303545,0.475
0,0,1,20303546,0.285
0,0,1,20303547,0.095
0,0,1,20303548,0.019
0,0,1,20303549,0.0
0,0,1,20303550,0.0
0,0,1,20303551,0.0
0,0,1,20303552,0.0
0,0,1,20303553,0.0
0,0,1,20303554,0.0
0,0,1,20303555,0.0
0,0,1,20303556,0.0
0,0,1,20303557,0.0
0,0,1,20303558,0.0
0,0,1,20303559,0.038
0,0,1,20303560,0.133
0,0,1,20303561,0.285
0,0,1,20303562,0.437
0,0,1,20303563,0.57
0,0,1,20303564,0.6745
0,0,1,20303565,0.76
0,0,1,20303566,0.76
0,0,1,20303567,0.7125
0,0,1,20303568,0.6175
0,0,1,20303569,0.475
0,0,1,20303570,0.285
0,0,1,20303571,0.095
0,0,1,20303572,0.019
0,0,1,20303573,0.0
0,0,1,20303574,0.0
0,0,1,20303575,0.0
0,0,1,20303576,0.0
0,0,1,20303577,0.0
0,0,1,20303578,0.0
0,0,1,20303579,0.0
0,0,1,20303580,0.0
0,0,1,20303581,0.0
0,0,1,20303582,0.0
0,0,1,20303583,0.038
0,0,1,20303584,0.133
0,0,1,20303585,0.285
0,0,1,20303586,0.437
0,0,1,20303587,0.57
0,0,1,20303588,0.6745
0,0,1,20303589,0.76
0,0,1,20303590,0.76
0,0,1,20303591,0.7125
0,0,1,20303592,0.6175
0,0,1,20303593,0.475
0,0,1,20303594,0.285
0,0,1,20303595,0.095
0,0,1,20303596,0.019
0,0,1,20303597,0.0
0,0,1,20303598,0.0
0,0,1,20303599,0.0
0,0,1,20303600,0.0
0,0,1,20303601,0.0
0,0,1,20303602,0.0
0,0,1,20303603,0.0
0,0,1,20303604,0.0
0,0,1,20303605,0.0
0,0,1,20303606,0.0
0,0,1,20303607,0.038
0,0,1,20303608,0.133
0,0,1,20303609,0.285
0,0,1,20303610,0.437
0,0,1,20303611,0.57
0,0,1,20303612,0.6745
0,0,1,20303613,0.76
0,0,1,20303614,0.76
0,0,1,20303615,0.7125
0,0,1,20303616,0.6175
0,0,1,20303617,0.475
0,0,1,20303618,0.285
0,0,1,20303619,0.095
0,0,1,20303620,0.019
0,0,1,20303621,0.0
0,0,1,20303622,0.0
0,0,1,20303623,0.0
0,0,1,20303624,0.0
0,0,1,20303625,0.0
0,0,1,20303626,0.0
0,0,1,20303627,0.0
0,0,1,20303628,0.0
0,0,1,20303629,0.0
0,0,1,20303630,0.0
0,0,1,20303631,0.04
0,0,1,20303632,0.14
0,0,1,20303633,0.3
0,0,1,20303634,0.46
0,0,1,20303635,0.6
0,0,1,20303636,0.71
0,0,1,20303637,0.8
0,0,1,20303638,0.8
0,0,1,20303639,0.75
0,0,1,20303640,0.65
0,0,1,20303641,0.5
0,0,1,20303642,0.3
0,0,1,20303643,0.1
0,0,1,20303644,0.02
0,0,1,20303645,0.0
0,0,1,20303646,0.0
0,0,1,20303647,0.0
0,0,1,20303648,0.0
0,0,1,20303649,0.0
0,0,1,20303650,0.0
0,0,1,20303651,0.0
0,0,1,20303652,0.0
0,0,1,20303653,0.0
0,0,1,20303654,0.0
0,0,1,20303655,0.04
0,0,1,20303656,0.14
0,0,1,20303657,0.3
0,0,1,20303658,0.46
0,0,1,20303659,0.6
0,0,1,20303660,0.71
0,0,1,20303661,0.8
0,0,1,20303662,0.8
0,0,1,20303663,0.75
0,0,1,20303664,0.65
0,0,1,20303665,0.5
0,0,1,20303666,0.3
0,0,1,20303667,0.1
0,0,1,20303668,0.02
0,0,1,20303669,0.0
0,0,1,20303670,0.0
0,0,1,20303671,0.0
0,0,1,20303672,0.0
0,0,1,20303673,0.0
0,0,1,20303674,0.0
0,0,1,20303675,0.0
0,0,1,20303676,0.0
0,0,1,20303677,0.0
0,0,1,20303678,0.0
0,0,1,20303679,0.04
0,0,1,20303680,0.14
0,0,1,20303681,0.3
0,0,1,20303682,0.46
0,0,1,20303683,0.6
0,0,1,20303684,0.71
0,0,1,20303685,0.8
0,0,1,20303686,0.8
0,0,1,20303687,0.75
0,0,1,20303688,0.65
0,0,1,20303689,0.5
0,0,1,20303690,0.3
0,0,1,20303691,0.1
0,0,1,20303692,0.02
0,0,1,20303693,0.0
0,0,1,20303694,0.0
0,0,1,20303695,0.0
0,0,1,20303696,0.0
0,0,1,20303697,0.0
0,0,1,20303698,0.0
0,0,1,20303699,0.0
0,0,1,20303700,0.0
0,0,1,20303701,0.0
0,0,1,20303702,0.0
0,0,1,20303703,0.04
0,0,1,20303704,0.14
0,0,1,20303705,0.3
0,0,1,20303706,0.46
0,0,1,20303707,0.6
0,0,1,20303708,0.71
0,0,1,20303709,0.8
0,0,1,20303710,0.8
0,0,1,20303711,0.75
0,0,1,20303712,0.65
0,0,1,20303713,0.5
0,0,1,20303714,0.3
0,0,1,20303715,0.1
0,0,1,20303716,0.02
0,0,1,20303717,0.0
0,0,1,20303718,0.0
0,0,1,20303719,0.0
0,0,1,20303720,0.0
0,0,1,20303721,0.0
0,0,1,20303722,0.0
0,0,1,20303723,0.0
0,0,1,20303724,0.0
0,0,1,20303725,0.0
0,0,1,20303726,0.0
0,0,1,20303727,0.04
0,0,1,20303728,0.14
0,0,1,20303729,0.3
0,0,1,20303730,0.46
0,0,1,20303731,0.6
0,0,1,20303732,0.71
0,0,1,20303733,0.8
0,0,1,20303734,0.8
0,0,1,20303735,0.75
0,0,1,20303736,0.65
0,0,1,20303737,0.5
0,0,1,20303738,0.3
0,0,1,20303739,0.1
0,0,1,20303740,0.02
0,0,1,20303741,0.0
0,0,1,20303742,0.0
0,0,1,20303743,0.0
0,0,1,20303744,0.0
0,0,1,20303745,0.0
0,0,1,20303746,0.0
0,0,1,20303747,0.0
0,0,1,20303748,0.0
0,0,1,20303749,0.0
0,0,1,20303750,0.0
0,0,1,20303751,0.04
0,0,1,20303752,0.14
0,0,1,20303753,0.3
0,0,1,20303754,0.46
0,0,1,20303755,0.6
0,0,1,20303756,0.71
0,0,1,20303757,0.8
0,0,1,20303758,0.8
0,0,1,20303759,0.75
0,0,1,20303760,0.65
0,0,1,20303761,0.5
0,0,1,20303762,0.3
0,0,1,20303763,0.1
0,0,1,20303764,0.02
0,0,1,20303765,0.0
0,0,1,20303766,0.0
0,0,1,20303767,0.0
0,0,1,20303768,0.0
0,0,1,20303769,0.0
0,0,1,20303770,0.0
0,0,1,20303771,0.0
0,0,1,20303772,0.0
0,0,1,20303773,0.0
0,0,1,20303774,0.0
0,0,1,20303775,0.04
0,0,1,20303776,0.14
0,0,1,20303777,0.3
0,0,1,20303778,0.46
0,0,1,20303779,0.6
0,0,1,20303780,0.71
0,0,1,20303781,0.8
0,0,1,20303782,0.8
0,0,1,20303783,0.75
0,0,1,20303784,0.65
0,0,1,20303785,0.5
0,0,1,20303786,0.3
0,0,1,20303787,0.1
0,0,1,20303788,0.02
0,0,1,20303789,0.0
0,0,1,20303790,0.0
0,0,1,20303791,0.0
0,0,1,20303792,0.0
0,0,1,20303793,0.0
0,0,1,20303794,0.0
0,0,1,20303795,0.0
0,0,1,20303796,0.0
0,0,1,20303797,0.0
0,0,1,20303798,0.0
0,0,1,20303799,0.04
0,0,1,20303800,0.14
0,0,1,20303801,0.3
0,0,1,20303802,0.46
0,0,1,20303803,0.6
0,0,1,20303804,0.71
0,0,1,20303805,0.8
0,0,1,20303806,0.8
0,0,1,20303807,0.75
0,0,1,20303808,0.65
0,0,1,20303809,0.5
0,0,1,20303810,0.3
0,0,1,20303811,0.1
0,0,1,20303812,0.02
0,0,1,20303813,0.0
0,0,1,20303814,0.0
0,0,1,20303815,0.0
0,0,1,20303816,0.0
0,0,1,20303817,0.0
0,0,1,20303818,0.0
0,0,1,20303819,0.0
0,0,1,20303820,0.0
0,0,1,20303821,0.0
0,0,1,20303822,0.0
0,0,1,20303823,0.04
0,0,1,20303824,0.14
0,0,1,20303825,0.3
0,0,1,20303826,0.46
0,0,1,20303827,0.6
0,0,1,20303828,0.71
0,0,1,20303829,0.8
0,0,1,20303830,0.8
0,0,1,20303831,0.75
0,0,1,20303832,0.65
0,0,1,20303833,0.5
0,0,1,20303834,0.3
0,0,1,20303835,0.1
0,0,1,20303836,0.02
0,0,1,20303837,0.0
0,0,1,20303838,0.0
0,0,1,20303839,0.0
0,0,1,20303840,0.0
0,0,1,20303841,0.0
0,0,1,20303842,0.0
0,0,1,20303843,0.0
0,0,1,20303844,0.0
0,0,1,20303845,0.0
0,0,1,20303846,0.0
0,0,1,20303847,0.04
0,0,1,20303848,0.14
0,0,1,20303849,0.3
0,0,1,20303850,0.46
0,0,1,20303851,0.6
0,0,1,20303852,0.71
0,0,1,20303853,0.8
0,0,1,20303854,0.8
0,0,1,20303855,0.75
0,0,1,20303856,0.65
0,0,1,20303857,0.5
0,0,1,20303858,0.3
0,0,1,20303859,0.1
0,0,1,20303860,0.02
0,0,1,20303861,0.0
0,0,1,20303862,0.0
0,0,1,20303863,0.0
0,0,1,20303864,0.0
0,0,1,20303865,0.0
0,0,1,20303866,0.0
0,0,1,20303867,0.0
0,0,1,20303868,0.0
0,0,1,20303869,0.0
0,0,1,20303870,0.0
0,0,1,20303871,0.04
0,0,1,20303872,0.14
0,0,1,20303873,0.3
0,0,1,20303874,0.46
0,0,1,20303875,0.6
0,0,1,20303876,0.71
0,0,1,20303877,0.8
0,0,1,20303878,0.8
0,0,1,20303879,0.75
0,0,1,20303880,0.65
0,0,1,20303881,0.5
0,0,1,20303882,0.3
0,0,1,20303883,0.1
0,0,1,20303884,0.02
0,0,1,20303885,0.0
0,0,1,20303886,0.0
0,0,1,20303887,0.0
0,0,1,20303888,0.0
0,0,1,20303889,0.0
0,0,1,20303890,0.0
0,0,1,20303891,0.0
0,0,1,20303892,0.0
0,0,1,20303893,0.0
0,0,1,20303894,0.0
0,0,1,20303895,0.04
0,0,1,20303896,0.14
0,0,1,20303897,0.3
0,0,1,20303898,0.46
0,0,1,20303899,0.6
0,0,1,20303900,0.71
0,0,1,20303901,0.8
0,0,1,20303902,0.8
0,0,1,20303903,0.75
0,0,1,20303904,0.65
0,0,1,20303905,0.5
0,0,1,20303906,0.3
0,0,1,20303907,0.1
0,0,1,20303908,0.02
0,0,1,20303909,0.0
0,0,1,20303910,0.0
0,0,1,20303911,0.0
0,0,1,20303912,0.0
0,0,1,20303913,0.0
0,0,1,20303914,0.0
0,0,1,20303915,0.0
0,0,1,20303916,0.0
0,0,1,20303917,0.0
0,0,1,20303918,0.0
0,0,1,20303919,0.04
0,0,1,20303920,0.14
0,0,1,20303921,0.3
0,0,1,20303922,0.46
0,0,1,20303923,0.6
0,0,1,20303924,0.71
0,0,1,20303925,0.8
0,0,1,20303926,0.8
0,0,1,20303927,0.75
0,0,1,20303928,0.65
0,0,1,20303929,0.5
0,0,1,20303930,0.3
0,0,1,20303931,0.1
0,0,1,20303932,0.02
0,0,1,20303933,0.0
0,0,1,20303934,0.0
0,0,1,20303935,0.0
0,0,1,20303936,0.0
0,0,1,20303937,0.0
0,0,1,20303938,0.0
0,0,1,20303939,0.0
0,0,1,20303940,0.0
0,0,1,20303941,0.0
0,0,1,20303942,0.0
0,0,1,20303943,0.04
0,0,1,20303944,0.14
0,0,1,20303945,0.3
0,0,1,20303946,0.46
0,0,1,20303947,0.6
0,0,1,20303948,0.71
0,0,1,20303949,0.8
0,0,1,20303950,0.8
0,0,1,20303951,0.75
0,0,1,20303952,0.65
0,0,1,20303953,0.5
0,0,1,20303954,0.3
0,0,1,20303955,0.1
0,0,1,20303956,0.02
0,0,1,20303957,0.0
0,0,1,20303958,0.0
0,0,1,20303959,0.0
0,0,1,20303960,0.0
0,0,1,20303961,0.0
0,0,1,20303962,0.0
0,0,1,20303963,0.0
0,0,1,20303964,0.0
0,0,1,20303965,0.0
0,0,1,20303966,0.0
0,0,1,20303967,0.04
0,0,1,20303968,0.14
0,0,1,20303969,0.3
0,0,1,20303970,0.46
0,0,1,20303971,0.6
0,0,1,20303972,0.71
0,0,1,20303973,0.8
0,0,1,20303974,0.8
0,0,1,20303975,0.75
0,0,1,20303976,0.65
0,0,1,20303977,0.5
0,0,1,20303978,0.3
0,0,1,20303979,0.1
0,0,1,20303980,0.02
0,0,1,20303981,0.0
0,0,1,20303982,0.0
0,0,1,20303983,0.0
0,0,1,20303984,0.0
0,0,1,20303985,0.0
0,0,1,20303986,0.0
0,0,1,20303987,0.0
0,0,1,20303988,0.0
0,0,1,20303989,0.0
0,0,1,20303990,0.0
0,0,1,20303991,0.04
0,0,1,20303992,0.14
0,0,1,20303993,0.3
0,0,1,20303994,0.46
0,0,1,20303995,0.6
0,0,1,20303996,0.71
0,0,1,20303997,0.8
0,0,1,20303998,0.8
0,0,1,20303999,0.75
0,0,1,20304000,0.65
0,0,1,20304001,0.5
0,0,1,20304002,0.3
0,0,1,20304003,0.1
0,0,1,20304004,0.02
0,0,1,20304005,0.0
0,0,1,20304006,0.0
0,0,1,20304007,0.0
0,0,1,20304008,0.0
0,0,1,20304009,0.0
0,0,1,20304010,0.0
0,0,1,20304011,0.0
0,0,1,20304012,0.0
0,0,1,20304013,0.0
0,0,1,20304014,0.0
0,0,1,20304015,0.04
0,0,1,20304016,0.14
0,0,1,20304017,0.3
0,0,1,20304018,0.46
0,0,1,20304019,0.6
0,0,1,20304020,0.71
0,0,1,20304021,0.8
0,0,1,20304022,0.8
0,0,1,20304023,0.75
0,0,1,20304024,0.65
0,0,1,20304025,0.5
0,0,1,20304026,0.3
0,0,1,20304027,0.1
0,0,1,20304028,0.02
0,0,1,20304029,0.0
0,0,1,20304030,0.0
0,0,1,20304031,0.0
0,0,1,20304032,0.0
0,0,1,20304033,0.0
0,0,1,20304034,0.0
0,0,1,20304035,0.0
0,0,1,20304036,0.0
0,0,1,20304037,0.0
0,0,1,20304038,0.0
0,0,1,20304039,0.04
0,0,1,20304040,0.14
0,0,1,20304041,0.3
0,0,1,20304042,0.46
0,0,1,20304043,0.6
0,0,1,20304044,0.71
0,0,1,20304045,0.8
0,0,1,20304046,0.8
0,0,1,20304047,0.75
0,0,1,20304048,0.65
0,0,1,20304049,0.5
0,0,1,20304050,0.3
0,0,1,20304051,0.1
0,0,1,20304052,0.02
0,0,1,20304053,0.0
0,0,1,20304054,0.0
0,0,1,20304055,0.0
0,0,1,20304056,0.0
0,0,1,20304057,0.0
0,0,1,20304058,0.0
0,0,1,20304059,0.0
0,0,1,20304060,0.0
0,0,1,20304061,0.0
0,0,1,20304062,0.0
0,0,1,20304063,0.04
0,0,1,20304064,0.14
0,0,1,20304065,0.3
0,0,1,20304066,0.46
0,0,1,20304067,0.6
0,0,1,20304068,0.71
0,0,1,20304069,0.8
0,0,1,20304070,0.8
0,0,1,20304071,0.75
0,0,1,20304072,0.65
0,0,1,20304073,0.5
0,0,1,20304074,0.3
0,0,1,20304075,0.1
0,0,1,20304076,0.02
0,0,1,20304077,0.0
0,0,1,20304078,0.0
0,0,1,20304079,0.0
0,0,1,20304080,0.0
0,0,1,20304081,0.0
0,0,1,20304082,0.0
0,0,1,20304083,0.0
0,0,1,20304084,0.0
0,0,1,20304085,0.0
0,0,1,20304086,0.0
0,0,1,20304087,0.04
0,0,1,20304088,0.14
0,0,1,20304089,0.3
0,0,1,20304090,0.46
0,0,1,20304091,0.6
0,0,1,20304092,0.71
0,0,1,20304093,0.8
0,0,1,20304094,0.8
0,0,1,20304095,0.75
0,0,1,20304096,0.65
0,0,1,20304097,0.5
0,0,1,20304098,0.3
0,0,1,20304099,0.1
0,0,1,20304100,0.02
0,0,1,20304101,0.0
0,0,1,20304102,0.0
0,0,1,20304103,0.0
0,0,1,20304104,0.0
0,0,1,20304105,0.0
0,0,1,20304106,0.0
0,0,1,20304107,0.0
0,0,1,20304108,0.0
0,0,1,20304109,0.0
0,0,1,20304110,0.0
0,0,1,20304111,0.04
0,0,1,20304112,0.14
0,0,1,20304113,0.3
0,0,1,20304114,0.46
0,0,1,20304115,0.6
0,0,1,20304116,0.71
0,0,1,20304117,0.8
0,0,1,20304118,0.8
0,0,1,20304119,0.75
0,0,1,20304120,0.65
0,0,1,20304121,0.5
0,0,1,20304122,0.3
0,0,1,20304123,0.1
0,0,1,20304124,0.02
0,0,1,20304125,0.0
0,0,1,20304126,0.0
0,0,1,20304127,0.0
0,0,1,20304128,0.0
0,0,1,20304129,0.0
0,0,1,20304130,0.0
0,0,1,20304131,0.0
0,0,1,20304132,0.0
0,0,1,20304133,0.0
0,0,1,20304134,0.0
0,0,1,20304135,0.04
0,0,1,20304136,0.14
0,0,1,20304137,0.3
0,0,1,20304138,0.46
0,0,1,20304139,0.6
0,0,1,20304140,0.71
0,0,1,20304141,0.8
0,0,1,20304142,0.8
0,0,1,20304143,0.75
0,0,1,20304144,0.65
0,0,1,20304145,0.5
0,0,1,20304146,0.3
0,0,1,20304147,0.1
0,0,1,20304148,0.02
0,0,1,20304149,0.0
0,0,1,20304150,0.0
0,0,1,20304151,0.0
0,0,1,20304152,0.0
0,0,1,20304153,0.0
0,0,1,20304154,0.0
0,0,1,20304155,0.0
0,0,1,20304156,0.0
0,0,1,20304157,0.0
0,0,1,20304158,0.0
0,0,1,20304159,0.04
0,0,1,20304160,0.14
0,0,1,20304161,0.3
0,0,1,20304162,0.46
0,0,1,20304163,0.6
0,0,1,20304164,0.71
0,0,1,20304165,0.8
0,0,1,20304166,0.8
0,0,1,20304167,0.75
0,0,1,20304168,0.65
0,0,1,20304169,0.5
0,0,1,20304170,0.3
0,0,1,20304171,0.1
0,0,1,20304172,0.02
0,0,1,20304173,0.0
0,0,1,20304174,0.0
0,0,1,20304175,0.0
0,0,1,20304176,0.0
0,0,1,20304177,0.0
0,0,1,20304178,0.0
0,0,1,20304179,0.0
0,0,1,20304180,0.0
0,0,1,20304181,0.0
0,0,1,20304182,0.0
0,0,1,20304183,0.04
0,0,1,20304184,0.14
0,0,1,20304185,0.3
0,0,1,20304186,0.46
0,0,1,20304187,0.6
0,0,1,20304188,0.71
0,0,1,20304189,0.8
0,0,1,20304190,0.8
0,0,1,20304191,0.75
0,0,1,20304192,0.65
0,0,1,20304193,0.5
0,0,1,20304194,0.3
0,0,1,20304195,0.1
0,0,1,20304196,0.02
0,0,1,20304197,0.0
0,0,1,20304198,0.0
0,0,1,20304199,0.0
0,0,1,20304200,0.0
0,0,1,20304201,0.0
0,0,1,20304202,0.0
0,0,1,20304203,0.0
0,0,1,20304204,0.0
0,0,1,20304205,0.0
0,0,1,20304206,0.0
0,0,1,20304207,0.04
0,0,1,20304208,0.14
0,0,1,20304209,0.3
0,0,1,20304210,0.46
0,0,1,20304211,0.6
0,0,1,20304212,0.71
0,0,1,20304213,0.8
0,0,1,20304214,0.8
0,0,1,20304215,0.75
0,0,1,20304216,0.65
0,0,1,20304217,0.5
0,0,1,20304218,0.3
0,0,1,20304219,0.1
0,0,1,20304220,0.02
0,0,1,20304221,0.0
0,0,1,20304222,0.0
0,0,1,20304223,0.0
0,0,1,20304224,0.0
0,0,1,20304225,0.0
0,0,1,20304226,0.0
0,0,1,20304227,0.0
0,0,1,20304228,0.0
0,0,1,20304229,0.0
0,0,1,20304230,0.0
0,0,1,20304231,0.04
0,0,1,20304232,0.14
0,0,1,20304233,0.3
0,0,1,20304234,0.46
0,0,1,20304235,0.6
0,0,1,20304236,0.71
0,0,1,20304237,0.8
0,0,1,20304238,0.8
0,0,1,20304239,0.75
0,0,1,20304240,0.65
0,0,1,20304241,0.5
0,0,1,20304242,0.3
0,0,1,20304243,0.1
0,0,1,20304244,0.02
0,0,1,20304245,0.0
0,0,1,20304246,0.0
0,0,1,20304247,0.0
0,0,1,20304248,0.0
0,0,1,20304249,0.0
0,0,1,20304250,0.0
0,0,1,20304251,0.0
0,0,1,20304252,0.0
0,0,1,20304253,0.0
0,0,1,20304254,0.0
0,0,1,20304255,0.04
0,0,1,20304256,0.14
0,0,1,20304257,0.3
0,0,1,20304258,0.46
0,0,1,20304259,0.6
0,0,1,20304260,0.71
