weather_iteration,hydro_iteration,stage_id,timepoint,max_market_sales,max_market_purchases,max_final_market_sales,max_final_market_purchases
0,0,1,20305142,400,400,,
0,0,1,20305143,400,400,,
0,0,1,20305144,400,400,,
0,0,1,20305145,400,400,,
0,0,1,20305146,400,400,,
0,0,1,20305147,400,400,,
0,0,1,20305148,400,400,,
0,0,1,20305149,400,400,,
0,0,1,20305150,400,400,,
0,0,1,20305151,400,400,,
0,0,1,20305152,400,400,,
0,0,1,20305153,400,400,,
0,0,1,20305154,400,400,,
0,0,1,20305155,400,400,,
0,0,1,20305156,400,400,,
0,0,1,20305157,400,400,,
0,0,1,20305158,400,400,,
0,0,1,20305159,400,400,,
0,0,1,20305160,400,400,,
0,0,1,20305161,400,400,,
0,0,1,20305162,400,400,,
0,0,1,20305163,400,400,,
0,0,1,20305164,400,400,,
0,0,1,20305165,400,400,,
0,0,1,20305166,400,400,,
0,0,1,20305167,400,400,,
0,0,1,20305168,400,400,,
0,0,1,20305169,400,400,,
0,0,1,20305170,400,400,,
0,0,1,20305171,400,400,,
0,0,1,20305172,400,400,,
0,0,1,20305173,400,400,,
0,0,1,20305174,400,400,,
0,0,1,20305175,400,400,,
0,0,1,20305176,400,400,,
0,0,1,20305177,400,400,,
0,0,1,20305178,400,400,,
0,0,1,20305179,400,400,,
0,0,1,20305180,400,400,,
0,0,1,20305181,400,400,,
0,0,1,20305182,400,400,,
0,0,1,20305183,400,400,,
0,0,1,20305184,400,400,,
0,0,1,20305185,400,400,,
0,0,1,20305186,400,400,,
0,0,1,20305187,400,400,,
0,0,1,20305188,400,400,,
0,0,1,20305189,400,400,,
0,0,1,20305190,400,400,,
0,0,1,20305191,400,400,,
0,0,1,20305192,400,400,,
0,0,1,20305193,400,400,,
0,0,1,20305194,400,400,,
0,0,1,20305195,400,400,,
0,0,1,20305196,400,400,,
0,0,1,20305197,400,400,,
0,0,1,20305198,400,400,,
0,0,1,20305199,400,400,,
0,0,1,20305200,400,400,,
0,0,1,20305201,400,400,,
0,0,1,20305202,400,400,,
0,0,1,20305203,400,400,,
0,0,1,20305204,400,400,,
0,0,1,20305205,400,400,,
0,0,1,20305206,400,400,,
0,0,1,20305207,400,400,,
0,0,1,20305208,400,400,,
0,0,1,20305209,400,400,,
0,0,1,20305210,400,400,,
0,0,1,20305211,400,400,,
0,0,1,20305212,400,400,,
0,0,1,20305213,400,400,,
0,0,1,20305214,400,400,,
0,0,1,20305215,400,400,,
0,0,1,20305216,400,400,,
0,0,1,20305217,400,400,,
0,0,1,20305218,400,400,,
0,0,1,20305219,400,400,,
0,0,1,20305220,400,400,,
0,0,1,20305221,400,400,,
0,0,1,20305222,400,400,,
0,0,1,20305223,400,400,,
0,0,1,20305224,400,400,,
0,0,1,20305225,400,400,,
0,0,1,20305226,400,400,,
0,0,1,20305227,400,400,,
0,0,1,20305228,400,400,,
0,0,1,20305229,400,400,,
0,0,1,20305230,400,400,,
0,0,1,20305231,400,400,,
0,0,1,20305232,400,400,,
0,0,1,20305233,400,400,,
0,0,1,20305234,400,400,,
0,0,1,20305235,400,400,,
0,0,1,20305236,400,400,,
0,0,1,20305237,400,400,,
0,0,1,20305238,400,400,,
0,0,1,20305239,400,400,,
0,0,1,20305240,400,400,,
0,0,1,20305241,400,400,,
0,0,1,20305242,400,400,,
0,0,1,20305243,400,400,,
0,0,1,20305244,400,400,,
0,0,1,20305245,400,400,,
0,0,1,20305246,400,400,,
0,0,1,20305247,400,400,,
0,0,1,20305248,400,400,,
0,0,1,20305249,400,400,,
0,0,1,20305250,400,400,,
0,0,1,20305251,400,400,,
0,0,1,20305252,400,400,,
0,0,1,20305253,400,400,,
0,0,1,20305254,400,400,,
0,0,1,20305255,400,400,,
0,0,1,20305256,400,400,,
0,0,1,20305257,400,400,,
0,0,1,20305258,400,400,,
0,0,1,20305259,400,400,,
0,0,1,20305260,400,400,,
0,0,1,20305261,400,400,,
0,0,1,20305262,400,400,,
0,0,1,20305263,400,400,,
0,0,1,20305264,400,400,,
0,0,1,20305265,400,400,,
0,0,1,20305266,400,400,,
0,0,1,20305267,400,400,,
0,0,1,20305268,400,400,,
0,0,1,20305269,400,400,,
0,0,1,20305270,400,400,,
0,0,1,20305271,400,400,,
0,0,1,20305272,400,400,,
0,0,1,20305273,400,400,,
0,0,1,20305274,400,400,,
0,0,1,20305275,400,400,,
0,0,1,20305276,400,400,,
0,0,1,20305277,400,400,,
0,0,1,20305278,400,400,,
0,0,1,20305279,400,400,,
0,0,1,20305280,400,400,,
0,0,1,20305281,400,400,,
0,0,1,20305282,400,400,,
0,0,1,20305283,400,400,,
0,0,1,20305284,400,400,,
0,0,1,20305285,400,400,,
0,0,1,20305286,400,400,,
0,0,1,20305287,400,400,,
0,0,1,20305288,400,400,,
0,0,1,20305289,400,400,,
0,0,1,20305290,400,400,,
0,0,1,20305291,400,400,,
0,0,1,20305292,400,400,,
0,0,1,20305293,400,400,,
0,0,1,20305294,400,400,,
0,0,1,20305295,400,400,,
0,0,1,20305296,400,400,,
0,0,1,20305297,400,400,,
0,0,1,20305298,400,400,,
0,0,1,20305299,400,400,,
0,0,1,20305300,400,400,,
0,0,1,20305301,400,400,,
0,0,1,20305302,400,400,,
0,0,1,20305303,400,400,,
0,0,1,20305304,400,400,,
0,0,1,20305305,400,400,,
0,0,1,20305306,400,400,,
0,0,1,20305307,400,400,,
0,0,1,20305308,400,400,,
0,0,1,20305309,400,400,,
0,0,1,20305310,400,400,,
0,0,1,20305311,400,400,,
0,0,1,20305312,400,400,,
0,0,1,20305313,400,400,,
0,0,1,20305314,400,400,,
0,0,1,20305315,400,400,,
0,0,1,20305316,400,400,,
0,0,1,20305317,400,400,,
0,0,1,20305318,400,400,,
0,0,1,20305319,400,400,,
0,0,1,20305320,400,400,,
0,0,1,20305321,400,400,,
0,0,1,20305322,400,400,,
0,0,1,20305323,400,400,,
0,0,1,20305324,400,400,,
0,0,1,20305325,400,400,,
0,0,1,20305326,400,400,,
0,0,1,20305327,400,400,,
0,0,1,20305328,400,400,,
0,0,1,20305329,400,400,,
0,0,1,20305330,400,400,,
0,0,1,20305331,400,400,,
0,0,1,20305332,400,400,,
0,0,1,20305333,400,400,,
0,0,1,20305334,400,400,,
0,0,1,20305335,400,400,,
0,0,1,20305336,400,400,,
0,0,1,20305337,400,400,,
0,0,1,20305338,400,400,,
0,0,1,20305339,400,400,,
0,0,1,20305340,400,400,,
0,0,1,20305341,400,400,,
0,0,1,20305342,400,400,,
0,0,1,20305343,400,400,,
0,0,1,20305344,400,400,,
0,0,1,20305345,400,400,,
0,0,1,20305346,400,400,,
0,0,1,20305347,400,400,,
0,0,1,20305348,400,400,,
0,0,1,20305349,400,400,,
0,0,1,20305350,400,400,,
0,0,1,20305351,400,400,,
0,0,1,20305352,400,400,,
0,0,1,20305353,400,400,,
0,0,1,20305354,400,400,,
0,0,1,20305355,400,400,,
0,0,1,20305356,400,400,,
0,0,1,20305357,400,400,,
0,0,1,20305358,400,400,,
0,0,1,20305359,400,400,,
0,0,1,20305360,400,400,,
0,0,1,20305361,400,400,,
0,0,1,20305362,400,400,,
0,0,1,20305363,400,400,,
0,0,1,20305364,400,400,,
0,0,1,20305365,400,400,,
0,0,1,20305366,400,400,,
0,0,1,20305367,400,400,,
0,0,1,20305368,400,400,,
0,0,1,20305369,400,400,,
0,0,1,20305370,400,400,,
0,0,1,20305371,400,400,,
0,0,1,20305372,400,400,,
0,0,1,20305373,400,400,,
0,0,1,20305374,400,400,,
0,0,1,20305375,400,400,,
0,0,1,20305376,400,400,,
0,0,1,20305377,400,400,,
0,0,1,20305378,400,400,,
0,0,1,20305379,400,400,,
0,0,1,20305380,400,400,,
0,0,1,20305381,400,400,,
0,0,1,20305382,400,400,,
0,0,1,20305383,400,400,,
0,0,1,20305384,400,400,,
0,0,1,20305385,400,400,,
0,0,1,20305386,400,400,,
0,0,1,20305387,400,400,,
0,0,1,20305388,400,400,,
0,0,1,20305389,400,400,,
0,0,1,20305390,400,400,,
0,0,1,20305391,400,400,,
0,0,1,20305392,400,400,,
0,0,1,20305393,400,400,,
0,0,1,20305394,400,400,,
0,0,1,20305395,400,400,,
0,0,1,20305396,400,400,,
0,0,1,20305397,400,400,,
0,0,1,20305398,400,400,,
0,0,1,20305399,400,400,,
0,0,1,20305400,400,400,,
0,0,1,20305401,400,400,,
0,0,1,20305402,400,400,,
0,0,1,20305403,400,400,,
0,0,1,20305404,400,400,,
0,0,1,20305405,400,400,,
0,0,1,20305406,400,400,,
0,0,1,20305407,400,400,,
0,0,1,20305408,400,400,,
0,0,1,20305409,400,400,,
0,0,1,20305410,400,400,,
0,0,1,20305411,400,400,,
0,0,1,20305412,400,400,,
0,0,1,20305413,400,400,,
0,0,1,20305414,400,400,,
0,0,1,20305415,400,400,,
0,0,1,20305416,400,400,,
0,0,1,20305417,400,400,,
0,0,1,20305418,400,400,,
0,0,1,20305419,400,400,,
0,0,1,20305420,400,400,,
0,0,1,20305421,400,400,,
0,0,1,20305422,400,400,,
0,0,1,20305423,400,400,,
0,0,1,20305424,400,400,,
0,0,1,20305425,400,400,,
0,0,1,20305426,400,400,,
0,0,1,20305427,400,400,,
0,0,1,20305428,400,400,,
0,0,1,20305429,400,400,,
0,0,1,20305430,400,400,,
0,0,1,20305431,400,400,,
0,0,1,20305432,400,400,,
0,0,1,20305433,400,400,,
0,0,1,20305434,400,400,,
0,0,1,20305435,400,400,,
0,0,1,20305436,400,400,,
0,0,1,20305437,400,400,,
0,0,1,20305438,400,400,,
0,0,1,20305439,400,400,,
0,0,1,20305440,400,400,,
0,0,1,20305441,400,400,,
0,0,1,20305442,400,400,,
0,0,1,20305443,400,400,,
0,0,1,20305444,400,400,,
0,0,1,20305445,400,400,,
0,0,1,20305446,400,400,,
0,0,1,20305447,400,400,,
0,0,1,20305448,400,400,,
0,0,1,20305449,400,400,,
0,0,1,20305450,400,400,,
0,0,1,20305451,400,400,,
0,0,1,20305452,400,400,,
0,0,1,20305453,400,400,,
0,0,1,20305454,400,400,,
0,0,1,20305455,400,400,,
0,0,1,20305456,400,400,,
0,0,1,20305457,400,400,,
0,0,1,20305458,400,400,,
0,0,1,20305459,400,400,,
0,0,1,20305460,400,400,,
0,0,1,20305461,400,400,,
0,0,1,20305462,400,400,,
0,0,1,20305463,400,400,,
0,0,1,20305464,400,400,,
0,0,1,20305465,400,400,,
0,0,1,20305466,400,400,,
0,0,1,20305467,400,400,,
0,0,1,20305468,400,400,,
0,0,1,20305469,400,400,,
0,0,1,20305470,400,400,,
0,0,1,20305471,400,400,,
0,0,1,20305472,400,400,,
0,0,1,20305473,400,400,,
0,0,1,20305474,400,400,,
0,0,1,20305475,400,400,,
0,0,1,20305476,400,400,,
0,0,1,20305477,400,400,,
0,0,1,20305478,400,400,,
0,0,1,20305479,400,400,,
0,0,1,20305480,400,400,,
0,0,1,20305481,400,400,,
0,0,1,20305482,400,400,,
0,0,1,20305483,400,400,,
0,0,1,20305484,400,400,,
0,0,1,20305485,400,400,,
0,0,1,20305486,400,400,,
0,0,1,20305487,400,400,,
0,0,1,20305488,400,400,,
0,0,1,20305489,400,400,,
0,0,1,20305490,400,400,,
0,0,1,20305491,400,400,,
0,0,1,20305492,400,400,,
0,0,1,20305493,400,400,,
0,0,1,20305494,400,400,,
0,0,1,20305495,400,400,,
0,0,1,20305496,400,400,,
0,0,1,20305497,400,400,,
0,0,1,20305498,400,400,,
0,0,1,20305499,400,400,,
0,0,1,20305500,400,400,,
0,0,1,20305501,400,400,,
0,0,1,20305502,400,400,,
0,0,1,20305503,400,400,,
0,0,1,20305504,400,400,,
0,0,1,20305505,400,400,,
0,0,1,20305506,400,400,,
0,0,1,20305507,400,400,,
0,0,1,20305508,400,400,,
0,0,1,20305509,400,400,,
0,0,1,20305510,400,400,,
0,0,1,20305511,400,400,,
0,0,1,20305512,400,400,,
0,0,1,20305513,400,400,,
0,0,1,20305514,400,400,,
0,0,1,20305515,400,400,,
0,0,1,20305516,400,400,,
0,0,1,20305517,400,400,,
0,0,1,20305518,400,400,,
0,0,1,20305519,400,400,,
0,0,1,20305520,400,400,,
0,0,1,20305521,400,400,,
0,0,1,20305522,400,400,,
0,0,1,20305523,400,400,,
0,0,1,20305524,400,400,,
0,0,1,20305525,400,400,,
0,0,1,20305526,400,400,,
0,0,1,20305527,400,400,,
0,0,1,20305528,400,400,,
0,0,1,20305529,400,400,,
0,0,1,20305530,400,400,,
0,0,1,20305531,400,400,,
0,0,1,20305532,400,400,,
0,0,1,20305533,400,400,,
0,0,1,20305534,400,400,,
0,0,1,20305535,400,400,,
0,0,1,20305536,400,400,,
0,0,1,20305537,400,400,,
0,0,1,20305538,400,400,,
0,0,1,20305539,400,400,,
0,0,1,20305540,400,400,,
0,0,1,20305541,400,400,,
0,0,1,20305542,400,400,,
0,0,1,20305543,400,400,,
0,0,1,20305544,400,400,,
0,0,1,20305545,400,400,,
0,0,1,20305546,400,400,,
0,0,1,20305547,400,400,,
0,0,1,20305548,400,400,,
0,0,1,20305549,400,400,,
0,0,1,20305550,400,400,,
0,0,1,20305551,400,400,,
0,0,1,20305552,400,400,,
0,0,1,20305553,400,400,,
0,0,1,20305554,400,400,,
0,0,1,20305555,400,400,,
0,0,1,20305556,400,400,,
0,0,1,20305557,400,400,,
0,0,1,20305558,400,400,,
0,0,1,20305559,400,400,,
0,0,1,20305560,400,400,,
0,0,1,20305561,400,400,,
0,0,1,20305562,400,400,,
0,0,1,20305563,400,400,,
0,0,1,20305564,400,400,,
0,0,1,20305565,400,400,,
0,0,1,20305566,400,400,,
0,0,1,20305567,400,400,,
0,0,1,20305568,400,400,,
0,0,1,20305569,400,400,,
0,0,1,20305570,400,400,,
0,0,1,20305571,400,400,,
0,0,1,20305572,400,400,,
0,0,1,20305573,400,400,,
0,0,1,20305574,400,400,,
0,0,1,20305575,400,400,,
0,0,1,20305576,400,400,,
0,0,1,20305577,400,400,,
0,0,1,20305578,400,400,,
0,0,1,20305579,400,400,,
0,0,1,20305580,400,400,,
0,0,1,20305581,400,400,,
0,0,1,20305582,400,400,,
0,0,1,20305583,400,400,,
0,0,1,20305584,400,400,,
0,0,1,20305585,400,400,,
0,0,1,20305586,400,400,,
0,0,1,20305587,400,400,,
0,0,1,20305588,400,400,,
0,0,1,20305589,400,400,,
0,0,1,20305590,400,400,,
0,0,1,20305591,400,400,,
0,0,1,20305592,400,400,,
0,0,1,20305593,400,400,,
0,0,1,20305594,400,400,,
0,0,1,20305595,400,400,,
0,0,1,20305596,400,400,,
0,0,1,20305597,400,400,,
0,0,1,20305598,400,400,,
0,0,1,20305599,400,400,,
0,0,1,20305600,400,400,,
0,0,1,20305601,400,400,,
0,0,1,20305602,400,400,,
0,0,1,20305603,400,400,,
0,0,1,20305604,400,400,,
0,0,1,20305605,400,400,,
0,0,1,20305606,400,400,,
0,0,1,20305607,400,400,,
0,0,1,20305608,400,400,,
0,0,1,20305609,400,400,,
0,0,1,20305610,400,400,,
0,0,1,20305611,400,400,,
0,0,1,20305612,400,400,,
0,0,1,20305613,400,400,,
0,0,1,20305614,400,400,,
0,0,1,20305615,400,400,,
0,0,1,20305616,400,400,,
0,0,1,20305617,400,400,,
0,0,1,20305618,400,400,,
0,0,1,20305619,400,400,,
0,0,1,20305620,400,400,,
0,0,1,20305621,400,400,,
0,0,1,20305622,400,400,,
0,0,1,20305623,400,400,,
0,0,1,20305624,400,400,,
0,0,1,20305625,400,400,,
0,0,1,20305626,400,400,,
0,0,1,20305627,400,400,,
0,0,1,20305628,400,400,,
0,0,1,20305629,400,400,,
0,0,1,20305630,400,400,,
0,0,1,20305631,400,400,,
0,0,1,20305632,400,400,,
0,0,1,20305633,400,400,,
0,0,1,20305634,400,400,,
0,0,1,20305635,400,400,,
0,0,1,20305636,400,400,,
0,0,1,20305637,400,400,,
0,0,1,20305638,400,400,,
0,0,1,20305639,400,400,,
0,0,1,20305640,400,400,,
0,0,1,20305641,400,400,,
0,0,1,20305642,400,400,,
0,0,1,20305643,400,400,,
0,0,1,20305644,400,400,,
0,0,1,20305645,400,400,,
0,0,1,20305646,400,400,,
0,0,1,20305647,400,400,,
0,0,1,20305648,400,400,,
0,0,1,20305649,400,400,,
0,0,1,20305650,400,400,,
0,0,1,20305651,400,400,,
0,0,1,20305652,400,400,,
0,0,1,20305653,400,400,,
0,0,1,20305654,400,400,,
0,0,1,20305655,400,400,,
0,0,1,20305656,400,400,,
0,0,1,20305657,400,400,,
0,0,1,20305658,400,400,,
0,0,1,20305659,400,400,,
0,0,1,20305660,400,400,,
0,0,1,20305661,400,400,,
0,0,1,20305662,400,400,,
0,0,1,20305663,400,400,,
0,0,1,20305664,400,400,,
0,0,1,20305665,400,400,,
0,0,1,20305666,400,400,,
0,0,1,20305667,400,400,,
0,0,1,20305668,400,400,,
0,0,1,20305669,400,400,,
0,0,1,20305670,400,400,,
0,0,1,20305671,400,400,,
0,0,1,20305672,400,400,,
0,0,1,20305673,400,400,,
0,0,1,20305674,400,400,,
0,0,1,20305675,400,400,,
0,0,1,20305676,400,400,,
0,0,1,20305677,400,400,,
0,0,1,20305678,400,400,,
0,0,1,20305679,400,400,,
0,0,1,20305680,400,400,,
0,0,1,20305681,400,400,,
0,0,1,20305682,400,400,,
0,0,1,20305683,400,400,,
0,0,1,20305684,400,400,,
0,0,1,20305685,400,400,,
0,0,1,20305686,400,400,,
0,0,1,20305687,400,400,,
0,0,1,20305688,400,400,,
0,0,1,20305689,400,400,,
0,0,1,20305690,400,400,,
0,0,1,20305691,400,400,,
0,0,1,20305692,400,400,,
0,0,1,20305693,400,400,,
0,0,1,20305694,400,400,,
0,0,1,20305695,400,400,,
0,0,1,20305696,400,400,,
0,0,1,20305697,400,400,,
0,0,1,20305698,400,400,,
0,0,1,20305699,400,400,,
0,0,1,20305700,400,400,,
0,0,1,20305701,400,400,,
0,0,1,20305702,400,400,,
0,0,1,20305703,400,400,,
0,0,1,20305704,400,400,,
0,0,1,20305705,400,400,,
0,0,1,20305706,400,400,,
0,0,1,20305707,400,400,,
0,0,1,20305708,400,400,,
0,0,1,20305709,400,400,,
0,0,1,20305710,400,400,,
0,0,1,20305711,400,400,,
0,0,1,20305712,400,400,,
0,0,1,20305713,400,400,,
0,0,1,20305714,400,400,,
0,0,1,20305715,400,400,,
0,0,1,20305716,400,400,,
0,0,1,20305717,400,400,,
0,0,1,20305718,400,400,,
0,0,1,20305719,400,400,,
0,0,1,20305720,400,400,,
0,0,1,20305721,400,400,,
0,0,1,20305722,400,400,,
0,0,1,20305723,400,400,,
0,0,1,20305724,400,400,,
0,0,1,20305725,400,400,,
0,0,1,20305726,400,400,,
0,0,1,20305727,400,400,,
0,0,1,20305728,400,400,,
0,0,1,20305729,400,400,,
0,0,1,20305730,400,400,,
0,0,1,20305731,400,400,,
0,0,1,20305732,400,400,,
0,0,1,20305733,400,400,,
0,0,1,20305734,400,400,,
0,0,1,20305735,400,400,,
0,0,1,20305736,400,400,,
0,0,1,20305737,400,400,,
0,0,1,20305738,400,400,,
0,0,1,20305739,400,400,,
0,0,1,20305740,400,400,,
0,0,1,20305741,400,400,,
0,0,1,20305742,400,400,,
0,0,1,20305743,400,400,,
0,0,1,20305744,400,400,,
0,0,1,20305745,400,400,,
0,0,1,20305746,400,400,,
0,0,1,20305747,400,400,,
0,0,1,20305748,400,400,,
0,0,1,20305749,400,400,,
0,0,1,20305750,400,400,,
0,0,1,20305751,400,400,,
0,0,1,20305752,400,400,,
0,0,1,20305753,400,400,,
0,0,1,20305754,400,400,,
0,0,1,20305755,400,400,,
0,0,1,20305756,400,400,,
0,0,1,20305757,400,400,,
0,0,1,20305758,400,400,,
0,0,1,20305759,400,400,,
0,0,1,20305760,400,400,,
0,0,1,20305761,400,400,,
0,0,1,20305762,400,400,,
0,0,1,20305763,400,400,,
0,0,1,20305764,400,400,,
0,0,1,20305765,400,400,,
0,0,1,20305766,400,400,,
0,0,1,20305767,400,400,,
0,0,1,20305768,400,400,,
0,0,1,20305769,400,400,,
0,0,1,20305770,400,400,,
0,0,1,20305771,400,400,,
0,0,1,20305772,400,400,,
0,0,1,20305773,400,400,,
0,0,1,20305774,400,400,,
0,0,1,20305775,400,400,,
0,0,1,20305776,400,400,,
0,0,1,20305777,400,400,,
0,0,1,20305778,400,400,,
0,0,1,20305779,400,400,,
0,0,1,20305780,400,400,,
0,0,1,20305781,400,400,,
0,0,1,20305782,400,400,,
0,0,1,20305783,400,400,,
0,0,1,20305784,400,400,,
0,0,1,20305785,400,400,,
0,0,1,20305786,400,400,,
0,0,1,20305787,400,400,,
0,0,1,20305788,400,400,,
0,0,1,20305789,400,400,,
0,0,1,20305790,400,400,,
0,0,1,20305791,400,400,,
0,0,1,20305792,400,400,,
0,0,1,20305793,400,400,,
0,0,1,20305794,400,400,,
0,0,1,20305795,400,400,,
0,0,1,20305796,400,400,,
0,0,1,20305797,400,400,,
0,0,1,20305798,400,400,,
0,0,1,20305799,400,400,,
0,0,1,20305800,400,400,,
0,0,1,20305801,400,400,,
0,0,1,20305802,400,400,,
0,0,1,20305803,400,400,,
0,0,1,20305804,400,400,,
0,0,1,20305805,400,400,,
0,0,1,20305806,400,400,,
0,0,1,20305807,400,400,,
0,0,1,20305808,400,400,,
0,0,1,20305809,400,400,,
0,0,1,20305810,400,400,,
0,0,1,20305811,400,400,,
0,0,1,20305812,400,400,,
0,0,1,20305813,400,400,,
0,0,1,20305814,400,400,,
0,0,1,20305815,400,400,,
0,0,1,20305816,400,400,,
0,0,1,20305817,400,400,,
0,0,1,20305818,400,400,,
0,0,1,20305819,400,400,,
0,0,1,20305820,400,400,,
0,0,1,20305821,400,400,,
0,0,1,20305822,400,400,,
0,0,1,20305823,400,400,,
0,0,1,20305824,400,400,,
0,0,1,20305825,400,400,,
0,0,1,20305826,400,400,,
0,0,1,20305827,400,400,,
0,0,1,20305828,400,400,,
0,0,1,20305829,400,400,,
0,0,1,20305830,400,400,,
0,0,1,20305831,400,400,,
0,0,1,20305832,400,400,,
0,0,1,20305833,400,400,,
0,0,1,20305834,400,400,,
0,0,1,20305835,400,400,,
0,0,1,20305836,400,400,,
0,0,1,20305837,400,400,,
0,0,1,20305838,400,400,,
0,0,1,20305839,400,400,,
0,0,1,20305840,400,400,,
0,0,1,20305841,400,400,,
0,0,1,20305842,400,400,,
0,0,1,20305843,400,400,,
0,0,1,20305844,400,400,,
0,0,1,20305845,400,400,,
0,0,1,20305846,400,400,,
0,0,1,20305847,400,400,,
0,0,1,20305848,400,400,,
0,0,1,20305849,400,400,,
0,0,1,20305850,400,400,,
0,0,1,20305851,400,400,,
0,0,1,20305852,400,400,,
0,0,1,20305853,400,400,,
0,0,1,20305854,400,400,,
0,0,1,20305855,400,400,,
0,0,1,20305856,400,400,,
0,0,1,20305857,400,400,,
0,0,1,20305858,400,400,,
0,0,1,20305859,400,400,,
0,0,1,20305860,400,400,,
0,0,1,20305861,400,400,,
0,0,1,20305862,400,400,,
0,0,1,20305863,400,400,,
0,0,1,20305864,400,400,,
0,0,1,20305865,400,400,,
0,0,1,20305866,400,400,,
0,0,1,20305867,400,400,,
0,0,1,20305868,400,400,,
0,0,1,20305869,400,400,,
0,0,1,20305870,400,400,,
0,0,1,20305871,400,400,,
0,0,1,20305872,400,400,,
0,0,1,20305873,400,400,,
0,0,1,20305874,400,400,,
0,0,1,20305875,400,400,,
0,0,1,20305876,400,400,,
0,0,1,20305877,400,400,,
0,0,1,20305878,400,400,,
0,0,1,20305879,400,400,,
0,0,1,20305880,400,400,,
0,0,1,20305881,400,400,,
0,0,1,20305882,400,400,,
0,0,1,20305883,400,400,,
0,0,1,20305884,400,400,,
0,0,1,20305885,400,400,,
0,0,1,20305886,400,400,,
0,0,1,20305887,400,400,,
0,0,1,20305888,400,400,,
0,0,1,20305889,400,400,,
0,0,1,20305890,400,400,,
0,0,1,20305891,400,400,,
0,0,1,20305892,400,400,,
0,0,1,20305893,400,400,,
0,0,1,20305894,400,400,,
0,0,1,20305895,400,400,,
0,0,1,20305896,400,400,,
0,0,1,20305897,400,400,,
0,0,1,20305898,400,400,,
0,0,1,20305899,400,400,,
0,0,1,20305900,400,400,,
0,0,1,20305901,400,400,,
0,0,1,20305902,400,400,,
0,0,1,20305903,400,400,,
0,0,1,20305904,400,400,,
0,0,1,20305905,400,400,,
0,0,1,20305906,400,400,,
0,0,1,20305907,400,400,,
0,0,1,20305908,400,400,,
0,0,1,20305909,400,400,,
0,0,1,20305910,400,400,,
0,0,1,20305911,400,400,,
0,0,1,20305912,400,400,,
0,0,1,20305913,400,400,,
0,0,1,20305914,400,400,,
0,0,1,20305915,400,400,,
0,0,1,20305916,400,400,,
0,0,1,20305917,400,400,,
0,0,1,20305918,400,400,,
0,0,1,20305919,400,400,,
0,0,1,20305920,400,400,,
0,0,1,20305921,400,400,,
0,0,1,20305922,400,400,,
0,0,1,20305923,400,400,,
0,0,1,20305924,400,400,,
0,0,1,20305925,400,400,,
0,0,1,20305926,400,400,,
0,0,1,20305927,400,400,,
0,0,1,20305928,400,400,,
0,0,1,20305929,400,400,,
0,0,1,20305930,400,400,,
0,0,1,20305931,400,400,,
0,0,1,20305932,400,400,,
0,0,1,20305933,400,400,,
0,0,1,20305934,400,400,,
0,0,1,20305935,400,400,,
0,0,1,20305936,400,400,,
0,0,1,20305937,400,400,,
0,0,1,20305938,400,400,,
0,0,1,20305939,400,400,,
0,0,1,20305940,400,400,,
0,0,1,20305941,400,400,,
0,0,1,20305942,400,400,,
0,0,1,20305943,400,400,,
0,0,1,20305944,400,400,,
0,0,1,20305945,400,400,,
0,0,1,20305946,400,400,,
0,0,1,20305947,400,400,,
0,0,1,20305948,400,400,,
0,0,1,20305949,400,400,,
0,0,1,20305950,400,400,,
0,0,1,20305951,400,400,,
0,0,1,20305952,400,400,,
0,0,1,20305953,400,400,,
0,0,1,20305954,400,400,,
0,0,1,20305955,400,400,,
0,0,1,20305956,400,400,,
0,0,1,20305957,400,400,,
0,0,1,20305958,400,400,,
0,0,1,20305959,400,400,,
0,0,1,20305960,400,400,,
0,0,1,20305961,400,400,,
0,0,1,20305962,400,400,,
0,0,1,20305963,400,400,,
0,0,1,20305964,400,400,,
0,0,1,20305965,400,400,,
0,0,1,20305966,400,400,,
0,0,1,20305967,400,400,,
0,0,1,20305968,400,400,,
0,0,1,20305969,400,400,,
0,0,1,20305970,400,400,,
0,0,1,20305971,400,400,,
0,0,1,20305972,400,400,,
0,0,1,20305973,400,400,,
0,0,1,20305974,400,400,,
0,0,1,20305975,400,400,,
0,0,1,20305976,400,400,,
0,0,1,20305977,400,400,,
0,0,1,20305978,400,400,,
0,0,1,20305979,400,400,,
0,0,1,20305980,400,400,,
0,0,1,20305981,400,400,,
0,0,1,20305982,400,400,,
0,0,1,20305983,400,400,,
0,0,1,20305984,400,400,,
0,0,1,20305985,400,400,,
0,0,1,20305986,400,400,,
0,0,1,20305987,400,400,,
0,0,1,20305988,400,400,,
0,0,1,20305989,400,400,,
0,0,1,20305990,400,400,,
0,0,1,20305991,400,400,,
0,0,1,20305992,400,400,,
0,0,1,20305993,400,400,,
0,0,1,20305994,400,400,,
0,0,1,20305995,400,400,,
0,0,1,20305996,400,400,,
0,0,1,20305997,400,400,,
0,0,1,20305998,400,400,,
0,0,1,20305999,400,400,,
0,0,1,20306000,400,400,,
0,0,1,20306001,400,400,,
0,0,1,20306002,400,400,,
0,0,1,20306003,400,400,,
0,0,1,20306004,400,400,,
0,0,1,20306005,400,400,,
0,0,1,20306006,400,400,,
0,0,1,20306007,400,400,,
0,0,1,20306008,400,400,,
0,0,1,20306009,400,400,,
0,0,1,20306010,400,400,,
0,0,1,20306011,400,400,,
0,0,1,20306012,400,400,,
